Part Number,Brand,Category,Common description,Vendor Description,Purchasing Unit Price,Sale Unit Price,Notes,URL
6GK5524-8GS00-4AR2,Siemens,Scalance & Industrial Ethernet,SCALANCE XR524-8C; managed IE switch,"SCALANCE XR524-8C; managed IE switch; Layer 3 with key plug available; power supply 2x 230 V AC; 24x 10/100/1000 Mbit/s RJ45; 8x 100/1000 Mbit/s SFP; contains 8 combo ports; in total 24 ports can be used; error signaling contact; select/set button; PROFINET IO device; redundancy functions; office features (RSTP, VLAN, IGMP, ...); C-plug in scope of delivery"," 3,675.00  "," 5,250.00  ","all ports 1 Gbps, 24 ports in total can be used (the 8 SFP ports are shared with RJ45), 1 HU",https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5524-8GS00-4AR2
6GK5615-0AA00-2AA2,Siemens,Scalance & Industrial Ethernet,SCALANCE S615 LAN router - Remote Connect Module,"SCALANCE S615 FIREWALL LAN router; for protection of devices/networks in automation technology and for protection of industrial communication by means of VPN and firewall; Further functions: address conversion (NAT/NAPT), connection to SINEMA RC, 5-port switch, 1x dig. input, 1x digital output, 100 MBit/s", 617.40  , 882.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5615-0AA00-2AA2
6GK5761-1FC00-0AA0,Siemens,Scalance & Industrial Ethernet,IWLAN Access Point,"IWLAN Access Point, SCALANCE W761-1 RJ45, 1 radio, 1 R-SMA antenna connector, IEEE 802.11a/b/g/h/n, 2,4/5GHz, brutto-data-rate 150 MBit/s, 1x RJ45 max. 100 MBit/s, DC 24 V, terminal block, IP20, 0... +55C, WPA2/802.11i/e, Note national approvals! CERT ID: ELN-W1-RJ-E1, scope of supply: manuals on CD German/English, 1x terminal block; for use outside USA/Israel", 582.02  , 831.46  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5761-1FC00-0AA0
6GK5792-6MN00-0AA6,Siemens,Scalance & Industrial Ethernet,ANT792-6MN IWLAN antenna with omnidirectional characteristic,"ANT792-6MN IWLAN antenna with omnidirectional characteristic incl. N-female connector: 6 dBi IP65 (-40-+70 C); 2.4 GHz; Wi-Fi compliance and Observe national approvals; mounting on wall or mast compact instructions as hard copy German/English, scope of delivery: 1x ANT792-6MN, 1x terminating resistor TI795-1R", 144.15  , 205.93  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5792-6MN00-0AA6
6GK5792-8DN00-0AA6,Siemens,Scalance & Industrial Ethernet,ANT792-8DN IWLAN antenna with strong directional effect,"ANT792-8DN IWLAN antenna with strong directional effect incl. N-female plug: 14 dBi, IP23, outdoor, (-40-+70 C); 2.4 GHz, Wi-Fi compliance observe national approvals; mounting on wall or mast, compact instructions as hard copy German/English, scope of delivery: 1x ANT792-8DN, 1x mounting aid for alignment 1x mounting aid for alignment .", 229.00  , 327.14  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5792-8DN00-0AA6
6GK5793-4MN00-0AA6,Siemens,Scalance & Industrial Ethernet,ANT793-4MN IWLAN antenna for RCoax systems,"ANT793-4MN IWLAN antenna for RCoax systems; Lambda/4 with omnidirectional Characteristic, 6 dBi incl. N-female connector IP65 (-40-+70C), 5GHz", 131.75  , 188.21  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5793-4MN00-0AA6
6GK5795-4MA00-0AA3,Siemens,Scalance & Industrial Ethernet,ANT795-4MA IWLAN antenna with omnidirectional Characteristic,"ANT795-4MA IWLAN antenna with omnidirectional Characteristic, Radially rotatable, with additional joint, incl. RSMA connector: 3/5 dBi, IP30 (-20-+60C), 2.4/5 GHz; Wi-Fi compliance and Observe national approvals; Direct mounting on SCALANCE W with RSMA connection system; scope of delivery: 1x ANT795-4MA, compact instructions as hard copy German/English", 27.74  , 39.63  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5795-4MA00-0AA3
6GK5795-4MC00-0AA3,Siemens,Scalance & Industrial Ethernet,ANT795-4MC IWLAN antenna with omnidirectional Characteristic; incl. N-Connect Male connector straight,"ANT795-4MC IWLAN antenna with omnidirectional Characteristic; incl. N-Connect Male connector straight; 3/5 dBi IP65 (-20-+60C), 2.4/5GHz Wi-Fi compliance and Observe national approvals; Direct mounting on SCALANCE W with N-Connect connection system scope of delivery: 1x ANT795-4MC", 27.74  , 39.63  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5795-4MC00-0AA3
6GK5795-4MX00-0AA0,Siemens,Scalance & Industrial Ethernet,IWLAN ANTENNA ANT 795-4MX WITH OMNIDIRECTIONAL CHARAKTERISTIC,"IWLAN ANTENNA ANT 795-4MX WITH OMNIDIRECTIONAL CHARAKTERISTIC; WITH RAILWAY CERT., INCL. N-CONNECT MALE CONNECTOR STRAIGHT; ANTENNA GAIN: 2/2,5 DBI; IP67/69K (-40-+85DGR C), 2.4/5GHZ; NOTE WI-FI COMPLIANCE AND NATIONAL APPROVALS; MOUNTING DIRECTLY TO SCALANCE W WITH N-CONNECT CONNECT. TECHN.; SCOPE OF SUPPLY: 1X ANT795-4MX COMPACT MANUAL ON PAPER GERMAN/ENGLISH;", 39.91  , 57.01  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5795-4MX00-0AA0
6GK5795-6MN10-0AA6,Siemens,Scalance & Industrial Ethernet,ANT795-6MN IWLAN antenna with omnidirectional Characteristic,"ANT795-6MN IWLAN antenna with omnidirectional Characteristic; incl. N-Female connector: 6/8 dBi; IP65 (-40-+70C), 2.4/5 GHz; Wi-Fi compliance and Observe national approvals mounting on roof and vehicles; compact instructions as hard copy English/German; scope of delivery: 1x ANT795-6MN, 1x terminating resistor TI795-1R for mounting, the mounting aid 6GK5795-6MN01-0AA6 is available", 169.72  , 242.46  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5795-6MN10-0AA6
6GK5798-0PT00-2AA0,Siemens,Scalance & Industrial Ethernet,Panel feedthrough for IWLAN Antenna,"N-Connect/SMA Female/female Panel feedthrough; cabinet bushing, 2.4 GHz and 5 GHz for Wall thickness max. 5.5 mm", 13.41  , 19.16  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5798-0PT00-2AA0
6GK5798-2PP00-2AA6,Siemens,Scalance & Industrial Ethernet,Panel feedthrough for IWLAN Antenna,"N-Connect Female/female Panel feedthrough, cabinet bushing, 2.4 GHz and 5 GHz for Wall thickness max. 4.5 mm", 13.33  , 19.04  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5798-2PP00-2AA6
6GK5876-4AA00-2BA2,Siemens,Scalance & Industrial Ethernet,SCALANCE M874/M876 mobile wireless router,"SCALANCE M876-4 4G router; for the wireless IP communication from Ethernet-based Programmable controllers via LTE (4G) mobile radio optimized for use in Europe, VPN, Firewall, NAT; 4-port switch; 2x SMA antennas, MIMO Technology; 1x digital input, 1x digital output; 100 MBit/s ", 770.00  ," 1,100.00  ",observe national approvals!,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5876-4AA00-2BA2
6GK5896-4ME00-0AA0,Siemens,Scalance & Industrial Ethernet,"mobile wireless antenna for GSM (2G), UMTS (3G) and LTE(4G) Networks","ANT896-4ME mobile wireless antenna for GSM (2G), UMTS (3G) and LTE(4G) Networks, Omnidirectional Characteristic, incl. N-female connector: 3 dBi; IP66 (-40-+70C), Observe national approvals; mounting on control cabinet; scope of delivery: 1x ANT 896-4ME, compact instructions as hard copy English/German;", 80.50  , 115.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5896-4ME00-0AA0
6GK5904-0PA00,Siemens,Scalance & Industrial Ethernet,KEY-PLUG XM-400,"KEY-PLUG XM-400, removable data storage medium for activating Layer 3 features for SCALANCE XM-400 and for simple device replacement in case of fault, and for Recording of configuration data", 640.50  , 915.00  ,1x per XM-400 core switch for layer-3 Features,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5904-0PA00
6GK5905-0PA00,Siemens,Scalance & Industrial Ethernet,KEY-PLUG XR-500 Layer 3,"KEY-PLUG XR-500 Layer 3, Removable data storage medium for enabling of Layer 3 features for SCALANCE XR-500; contains all C-plug functions for simple device replacement in case of fault and for storing configuration data", 959.00  ," 1,370.00  ",1x per XR-500 core switch for layer-3 Features,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5905-0PA00
6GK5908-0PB00,Siemens,Scalance & Industrial Ethernet,KEY-PLUG SINEMA RC,"KEY-PLUG SINEMA RC, Removable data storage medium for enabling of the connection to SINEMA Remote Connect for S615 and SCALANCE M for simple device replacement in event of fault and for Recording of configuration data", 95.90  , 137.00  ,Required for Sinema Remote connect VPN termination S615 or M series firewalls,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5908-0PB00
6GK5923-0PS00-3AA2,Siemens,Scalance & Industrial Ethernet,"SCALANCE PS9230 PoE power supply for Power-over-Ethernet, Input: 120/230 V AC, Output: 54 V DC/1.6 A NEC Class 2","SCALANCE PS9230 PoE power supply for Power-over-Ethernet, Input: 120/230 V AC, Output: 54 V DC/1.6 A NEC Class 2", 210.70  , 301.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5923-0PS00-3AA2
6GK5924-0PS00-1AA2,Siemens,Scalance & Industrial Ethernet,PoE power supplies for SCALANCE XM-400 managed,"SCALANCE PS924 PoE power supply for Power-over-Ethernet, Input: 24 V DC output: 54 V DC/1.6 A NEC Class 2", 233.80  , 334.00  ,24 VDC input; 1 PSU provides PoE power supply sufficient for max 3x W78x WLAN APs,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5924-0PS00-1AA2
6GK5992-1AL00-8AA0,Siemens,Scalance & Industrial Ethernet,SFP Module,"SCALANCE X accessory; Plug-in transceiver SFP992-1; 1x 1000 Mbit/s LC port, optical; multimode optical up to max. 750 m", 149.80  , 214.00  ,"1 Gbps, for multimode fibres only , max. 750m",https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5992-1AL00-8AA0
6GK8781-1BA01-0AK0,Siemens,Software and License,SINEC Network Management Software,"SINEC NMS 50 V1.0 Type of delivery download network management software for administration of industrial networks, monitoring, network configuration, license type single Monitorable IP devices 50 Windows 10 Version 1709 (64-bit), Windows Server 2016 and 2019 Version 1607 (64-bit)"," 3,650.00  "," 5,214.29  ","See link:
Need discount to be applied",https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK8781-1BA01-0AK0
6GT2090-0BD00,Siemens,AS-Interface,RF connector M12 8-pole,"RF connector M12 8-pole, female, straight, Screw terminal Minimum order quantity 5 units", 30.52  , 43.60  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2090-0BD00
6GT2600-0AG00,Siemens,RFID,RFID,"Transponder MDS D117 for RF200/RF300 ISO On-Metal Transponder, adhesive ISO 15693, Chip type NXP ICODE SLI, 112 byte user memory; 4x 5 mm (DxH); Minimum order quantity 10 units", 15.75  , 22.50  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2600-0AG00
6GT27003DA03,Siemens,RTLS ,"SIMATIC RTLS transponder RTLS4030T, UWB, phase","SIMATIC RTLS transponder RTLS4030T, UWB, phase (minimum order quantity 5 units)", 137.00  , 195.71  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT27003DA03
6GT2700-5DC05,Siemens,RTLS ,SIMATIC RTLS Transponder RTLS4083T,"SIMATIC RTLS Transponder RTLS4083T, plus, UWB, phase, ETSI", 214.00  , 305.71  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2700-5DC05
6GT2700-7DC05,Siemens,RTLS ,SIMATIC RTLS transponder RTLS4084T,"SIMATIC RTLS transponder RTLS4084T, plus, UWB, phase, ETSI, without battery", 178.20  , 254.57  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2700-7DC05
6GT2701-5DB03,Siemens,RTLS ,"SIMATIC RTLS Gateway RTLS4030G, UWB, Phase","SIMATIC RTLS Gateway RTLS4030G, UWB, Phase", 904.20  ," 1,291.71  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2701-5DB03
6GT2780-0DA10,Siemens,RTLS ,SIMATIC RTLS Locating Manager Basic 10 transponders,"SIMATIC RTLS Locating Manager Basic 100 for 100 transponders, Single License, software and license key download ******************************* E-mail address required for delivery", price on request ,#VALUE!,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2780-0DA10
6GT2790-0BE20,Siemens,RTLS ,SIMATIC RTLS accessories Mount for RTLS4030A /G,"SIMATIC RTLS accessories Mount for RTLS4030A /G, for ceiling suspension, panel made of plastic, 200 x 290 x 5 mm (minimum order quantity 5 units)", price on request ,#VALUE!,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2790-0BE20
6GT2790-0DD00,Siemens,RTLS ,SIMATIC RTLS Accessories Charg. station for Transponder,"SIMATIC RTLS Accessories Charg. station for Transponder, In: AC: 100-240V, with power plug CEE 7/7 for parallel charging from 10 tags of type RTLS4083T", 690.00  , 985.71  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2790-0DD00
6GT2811-6AB20-0AA0,Siemens,RFID,SIMATIC RF600 Reader,"SIMATIC RF600 Reader RF650R ETSI; Interface Ethernet RJ45, 4 antennas, 4 dig. inputs/ 4 dig. outputs, 24V DC; IP30; -25 to +55 C; without accessories and antennas"," 1,190.00  "," 1,700.00  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2811-6AB20-0AA0
6GT2812-0GB08,Siemens,RFID,SIMATIC RF600 antenna,"SIMATIC RF600 antenna RF650A; circular, frequency range 865 up to 928MHz broadband Dimensions 198x 198x 60 mm (LxWxH); IP65, -25 to +75 C", 149.80  , 214.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2812-0GB08
6GT2801-5BA30,Siemens,RFID,SIMATIC RF300; Compact RFID Reader,"SIMATIC RF300; Compact Reader RF360R; for Profinet, Ethernet;", 721.00  ," 1,030.00  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GT2801-5BA30
6SL3210-1KE14-3AB2,Siemens,Drives,SINAMICS G120C,"SINAMICS G120C RATED POWER 1,5KW WITH 150% OVERLOAD FOR 3 SEC 3AC380-480V +10/-20% 47-63HZ INTEGRATED FILTER CLASS A I/O-INTERFACE: 6DI, 2DO,1AI,1AO SAFE TORQUE OFF INTEGRATED FIELDBUS: USS/ MODBUS RTU; PROTECTION: IP20/ UL OPEN TYPE SIZE: FSAA 173X73X155(HXWXD) EXTERNAL 24V ", 681.00  , 972.86  ,MODBUS RTU,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3210-1KE14-3AB2
6SL3210-1KE14-3AF2,Siemens,Drives,SINAMICS G120C,"SINAMICS G120C RATED POWER 1,5KW WITH 150% OVERLOAD FOR 3 SEC 3AC380-480V +10/-20% 47-63HZ INTEGRATED FILTER CLASS A I/O-INTERFACE: 6DI, 2DO,1AI,1AO SAFE TORQUE OFF INTEGRATED FIELDBUS: PROFINET-PN PROTECTION: IP20/ UL OPEN TYPE SIZE: FSAA 173X73X178(HXWXD) EXTERNAL 24V", 684.00  , 977.14  ,PROFINET,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3210-1KE14-3AF2
6SL3210-1PE14-3AL1,Siemens,Drives,SINAMICS Power Module PM240-2 with integrated Class A filter,"SINAMICS Power Module PM240-2 with integrated Class A filter with integrated braking chopper 380-480 V 3 AC +10/-10% 47-63 Hz Power high overload: 1.1 kW at 200% 3s, 150% 57s, 100% 240 s; Ambient temperature -10 to +50 C, power low overload: 1.5kW at 150% 3s, 110% 57s, 100% 240 s; Ambient temperature -10 to +40 C 196x 73x 165 (HxWxD), FSA Degree of protection IP20 without Control Unit and operating unit Released as of CU firmware version V4.6", 526.00  , 751.43  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3210-1PE14-3AL1
6SL3210-1PE14-3UL1,Siemens,Drives,SINAMICS Power Module PM240-2 unfiltered,"SINAMICS Power Module PM240-2 unfiltered with integrated braking chopper 380-480 V 3 AC +10/-10% 47-63 Hz Power high overload: 1.1 kW at 200% 3s, 150% 57s, 100% 240 s; Ambient temperature -10 to +50 C, power low overload: 1.5kW at 150% 3s, 110% 57s, 100% 240 s; Ambient temperature -10 to +40 C 196x 73x 165 (HxWxD), FSA Degree of protection IP20 without Control Unit and operating unit Released as of CU firmware version V4.6", 445.00  , 635.71  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3210-1PE14-3UL1
6SL3210-5BB21-5UV1,Siemens,Drives,SINAMICS V20 ,"SINAMICS V20 1 AC 200-240 V -10/+10% 47-6 Rated power 1.5 kW with 150% overload for 60 sec. unfiltered I/O interface: 4 DI, 2 DQ, Fieldbus: USS/Modbus RTU with built-in BOP protection: IP20/ UL open Size: Size AC 160x90x147(HxWxD)", 274.00  , 391.43  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3210-5BB21-5UV1
6SL3244-0BB12-1FA0,Siemens,Drives,SINAMICS G120 CONTROL UNIT,"SINAMICS G120 CONTROL UNIT CU240E-2 PN E-TYPE SAFETY INTEGRATED STO PROFINET 6DI, 3DO, 2AI, 2AO, MAX 1F-DI PTC/KTY INTERFACE USB- AND SD/MMC-INTERFACE PROTECTION IP20 AMBIENT TEMP 0 TO +50 DEG C WITHOUT POWER MODULE AND PANEL", 387.00  , 552.86  ,3 items ordered together,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3244-0BB12-1FA0
6SL3255-0AA00-4CA1,Siemens,Drives,SINAMICS G120 Basic Operator Panel,SINAMICS G120 Basic Operator Panel (BOP-2), 50.60  , 72.29  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3255-0AA00-4CA1
6SL3255-0AA00-4JA2,Siemens,Drives,SINAMICS G Intelligent Operator Panel IOP-2 for SINAMICS G120,"SINAMICS G Intelligent Operator Panel IOP-2 for SINAMICS G120, G120P G110M, G110D, G120D, G120C ET 200PRO FC-2 Language settings: German, English, French Italian, Spanish Portuguese, Dutch Swedish, Russian Czech, Polish Turkish, Finnish chinesisch simplified Note: KC certificate available soon", 200.00  , 285.71  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6SL3255-0AA00-4JA2
6XV1840-2AH10,Siemens,Scalance & Industrial Ethernet,IE FC TP cable 2 x 2,"Industrial Ethernet FC TP Standard cable, GP 2x2 (PROFINET Type A), TP installation cable for connection to IE FC RJ45 2x2, for universal use, 4-core, shielded CAT 5E, sold by the meter, delivery length max. 4500 m minimum order 20 m", 1.29  , 1.84  ,Price per metre/ minimum 20 m,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1840-2AH10
6XV1871-5TH20,Siemens,Scalance & Industrial Ethernet,IE connecting cable  / 2 m,IE connecting cable M12-180/IE FC RJ45 Plug-145; IE FC Trailing cable GP pre-assembled with M12 connector (D-coded) and IE FC RJ45 plug; Length 2.0 m, 33.39  , 47.70  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1871-5TH20
6XV1875-5AH20,Siemens,Scalance & Industrial Ethernet,N-Connect male/male flexible connection cable pre-assembled; length 2 m,"N-Connect male/male flexible connection cable pre-assembled; length 2 m flexible cable, for example, for the connection to antennas, suitable for IWLAN and mobile radio", 35.11  , 50.16  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1875-5AH20
6XV1875-5AH50,Siemens,Scalance & Industrial Ethernet,N-Connect male/male flexible connection cable pre-assembled; length 5 m,"N-Connect male/male flexible connection cable pre-assembled; length 5 m flexible cable, for example, for the connection to antennas, suitable for IWLAN and mobile radio", 43.63  , 62.33  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1875-5AH50
6XV1875-5AN10,Siemens,Scalance & Industrial Ethernet,N-Connect male/male flexible connection cable pre-assembled; length 10 m,"N-Connect male/male flexible connection cable pre-assembled; length 10 m flexible cable, for example, for the connection to antennas, suitable for IWLAN and mobile radio", 58.82  , 84.03  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1875-5AN10
6XV1875-5CE30,Siemens,Scalance & Industrial Ethernet,N-Connect/R-SMA male/ male flexible connection Pre-assembled cable,"N-Connect/R-SMA male/ male flexible connection Pre-assembled cable, Length 0.3 m flexible connecting cable Access point antenna (RCoax and others)", 30.46  , 43.51  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1875-5CE30
6XV1875-5CH20,Siemens,Scalance & Industrial Ethernet,N-Connect/R-SMA male/ male flexible connection Pre-assembled cable,"N-Connect/ R-SMA male/male flexible connection cable pre-assembled, length 2 m flexible connecting cable Access point antenna (RCoax and others)", 35.11  , 50.16  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1875-5CH20
6XV1875-5DE30,Siemens,Scalance & Industrial Ethernet,IWLAN R-SMA/ SMA male/male flexible connection cable pre-assembled,"IWLAN R-SMA/ SMA male/male flexible connection cable pre-assembled, length 0.30 m flexible connecting cable for components with R-SMA and SMA connection", 31.16  , 44.51  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1875-5DE30
6XV1878-2A,Siemens,Scalance & Industrial Ethernet,IE FC TP cable 4 x 2,"Industrial Ethernet FastConnect TP standard cable GP 4x 2, TP installation CAT6A cable for connection to IE FC RJ45 plug 4x 2, AWG24, sold by the meter, delivery length max. 2000 m Minimum order 20m", 2.29  , 3.27  ,Price per metre/ minimum 20 m,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6XV1878-2A
4NC5112-0CB21,Siemens,Energy monitoring Devices,Current Transformers for Measuring Purposes,"current transformer 50/1 A, 2.5 VA CL 1.0
W x H x D = 60 x 75 x 55
Opening = 10mm
weight = 451g", 67.62  , 96.60  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/4NC5112-0CB21
4NC5112-2CB21,Siemens,Energy monitoring Devices,Current Transformers for Measuring Purposes,"current transformer 50/5 A, 1.2 VA CL 1.0
W x H x D = 60 x 75 x 55
Opening = 10mm
weight = 435g",61.32, 87.60  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/4NC5112-2CB21
7KM2200-2EA30-1EA1,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC2200","SENTRON measuring device,7KM PAC2200, L-L: 400 V, L-N: 230 V, strd rail instr., 3-phase, Modbus TCP, apparent /active/reactive energy, self-powered, screw terminals. Works with external 5A CT's", 188.20  , 268.86  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM2200-2EA30-1EA1
7KM2200-2EA40-1EA1,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC2200","SENTRON, measuring device, 7KM PAC2200, LCD, L-L: 400 V, L-N: 230 V, 65 A, strd rail instr., 3-phase, Modbus TCP, apparent /active/reactive energy, self-powered, screw terminals. Does Not work with CT's.", 184.00  , 262.86  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM2200-2EA40-1EA1
7KM3200-0CA01-1AA0,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC3200T,","SENTRON, measuring device, 7KM PAC3200T, strd mnt. rail encl. w/o display, L-L: 400 V, L-N: 230 V, 5 A, strd rail instr., 3-phase, MODBUS TCP, apparent /active/reactive energy, wide-range pwr sup. unit AC/DC, screw terminals", 291.00  , 415.71  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM3200-0CA01-1AA0
7KM9200-0AD00-0AA0,Siemens,Energy monitoring Devices,"SENTRON, expansion module","expansion module I(N),I(Diff),analog N conductor measurement, residual current measurement, 2 analog inputs, plug-in, for 7KM PAC3200 / 4200", 136.50  , 195.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM9200-0AD00-0AA0
7KM4211-1BA00-3AA0,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC4200","SENTRON, measuring device, 7KM PAC4200, LCD, L-L: 500 V, L-N: 289 V, 5 A, 3-phase, Modbus TCP, optional Modbus RTU / PROFINET / PROFIBUS / DI/DO, apparent/active/reactive energy / cos phi, harmonics: 2.-64., THD, class 0.2 acc. to IEC61557-12 or cl. 0.2S acc. to IEC62053-22, ext-low volt. pwr sup. unit DC, screw terminals", 791.00  ," 1,130.00  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM4211-1BA00-3AA0
7KM9300-0AM00-0AA0,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC3200T,","expansion module RS485, plug-in, for 7KM PAC3200 / 4200 / 3VA COM100 / 800", 81.90  , 117.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM9300-0AM00-0AA0
7KT1666-0EE01-0EE0,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC1600","SENTRON, measuring device, 7KT PAC1600, LCD, L-L: 400 V, L-N: 230 V, 80 A, strd rail instr., 3-phase, Modbus RTU/ASCII + MID, apparent/active/ reactive energy, self-powered, screw terminals. Does Not work with CT's.", 142.20  , 203.14  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KT1666-0EE01-0EE0
7KT1661,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KT PAC1600","SENTRON, measuring device, 7KT PAC1600, LCD, L-L: 400 V, L-N: 230 V, 5 A, strd rail instr., 3-phase, Modbus RTU/ASCII, apparent/active/ reactive energy, self-powered, screw terminals. Works with external 5A CT's", 106.40  , 152.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KT1661
7KM1020-0BA01-1DA0,Siemens,Energy monitoring Devices,SENTRON PAC1020,SENTRON PAC1020 96X96 mm Power Monitoring Device Panel mount type for measurement of electr. values Protocol: Modbus RTU With graphical display Un max: 400/230V 45-65Hz Input current 5A AC Power Supply 85V - 276V AC Terminal blocks. Works with external 1A and 5A CT's,, -    ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM1020-0BA01-1DA0
7KM3220-1BA01-1EA0,Siemens,Energy monitoring Devices,"SENTRON, measuring device, 7KM PAC3200, LCD",SENTRON PAC3220 LCD 96X96 mm Power Monitoring Device Controll panel instrument for electrical values protocol: Modbus TCP with graphics display U rated input: 690/400V 45-65Hz IE rated input: X/1A oder X/5A AC Power supply: 24 ... 60 V -20/+10 % DC screw connections, 644.00  , 920.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/7KM3220-1BA01-1EA0
A5E31392126,Siemens,PSU - Power Supply Unit,SIMATIC IPC PSU,"SIMATIC IPC replacement part; Power supply, Industrial; 100-240 VAC/150 W, Rev. A4; CV6, IPC627D/827D, IPC677D", 153.30  , 219.00  ,Replacement part for Teleflex,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/A5E31392126
SMA214,Smart Factory,Control Panel,Universal Gateway Panel,Universal Gateway Panel (Cost subject to options selected and excludes software and configuration)," 4,119.20  "," 5,884.57  ",,
SMA218,Smart Factory,Control Panel,Universal Data Collector,Universal Data Collector (Cost subject to options selected and excludes software and configuration)," 1,327.49  "," 1,896.41  ",,
SMA220,Smart Factory,Control Panel,DXM Gateway,DXM Gateway (Cost subject to configuration)," 1,151.19  "," 1,644.56  ",,
PT100_100,TCM,Temperature probe,PT100,"3 Wire, (Single) Probe = 100 x 6mm, Din B Housing c/w Transmitter In The Head, 0-100oC / 4-20MADC", 162.00  , 231.43  ,,http://www.tcmcontrols.com/
